Nome_Fundo,Publico_Alvo
COSMOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
MB BI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
VAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO - FII UBS (BR) OFFICE,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO REC RENDA IMOBILIÁRIA,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - REC RENDA IMOBILIÁRIA,INVESTIDORES EM GERAL
SNOWBIRD MASTER FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
SNOWBIRD PARALELL FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
DALLAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MÉRITO FUNDOS E AÇÕES IMOBILIÁRIAS FII,INVESTIDOR QUALIFICADO
MÉRITO FUNDOS E AÇÕES IMOBILIÁRIAS FII,INVESTIDORES EM GERAL
VECTIS JUROS REAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
VECTIS JUROS REAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FII RBR DESENVOLVIMENTO III,INVESTIDOR QUALIFICADO
VIC DESENVOLVIMENTO - VINTAGE 20/21 FII,INVESTIDOR PROFISSIONAL
NEWPORT LOGISTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
PLURAL RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDORES EM GERAL
IMMOB II  FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - M8 EDUCACIONAL I,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO - M8 EDUCACIONAL I,INVESTIDOR PROFISSIONAL
M8 FUNDO DE INVESTIMENTO IMOBILIÁRIO MULTIESTRATÉGIA,INVESTIDOR PROFISSIONAL
FII QUASAR AGRO,INVESTIDORES EM GERAL
QUASAR AGRO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
CSHG IMOBILIARIO FOF - FUNDO DE INVESTIMENTO IMO - FII,INVESTIDORES EM GERAL
HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
SANTANDER PAPÉIS IMOBILIÁRIOS CDI FII,INVESTIDORES EM GERAL
HSI LOG I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
HSI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
HSI LOG II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
SANTANDER RENDA DE ALUGUÉIS FII,INVESTIDORES EM GERAL
FII V2 PROPERTIES,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO V2 PROPERTIES,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO - V2 PROPERTIES,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO BTG PACTUAL SHOPPINGS,INVESTIDOR QUALIFICADO
FII BTG PACTUAL SHOPPINGS,INVESTIDOR QUALIFICADO
FII BTG PACTUAL SHOPPINGS,INVESTIDORES EM GERAL
AVM FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO - AVM FII,INVESTIDOR PROFISSIONAL
FRAM CAPITAL PENHA FUNDO DE INVESTIMENTO OMOBILIÁRIO,INVESTIDOR QUALIFICADO
FRAM CAPITAL TESSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FRAM CAPITAL ODARA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
INTRABANK FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FII FOF INTEGRAL BREI,INVESTIDORES EM GERAL
KIEV FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
YORK - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I - FII,INVESTIDORES EM GERAL
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I - FII,INVESTIDOR QUALIFICADO
SÃO MIGUEL DOS MILAGRES FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
INTER TITULOS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB CAPITAL I FOF,INVESTIDORES EM GERAL
FII CAPITANIA REIT FOF,INVESTIDORES EM GERAL
CAPITÂNIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
CAPITÂNIA REIT FOF FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO HOUSI,INVESTIDORES EM GERAL
BLUEMACAW LOGÍSTICA FUNDO INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FII TOURMALET V - EDIFICIO CIDADE NOVA,INVESTIDOR QUALIFICADO
MORE REAL ESTATE FOF FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - MOGNO HOTEIS,INVESTIDOR QUALIFICADO
FII MOGNO HOTÉIS,INVESTIDOR PROFISSIONAL
VALORA CRI ÍNDICE DE PREÇO  - FII,INVESTIDORES EM GERAL
VALORA CRI ÍNDICE DE PREÇO FII,INVESTIDORES EM GERAL
FRAM CAPITAL SBCLOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
URCA PRIME RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
CF2 FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
CF2 FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO JAPURÁ,INVESTIDOR PROFISSIONAL
ARC FUNDO DE INVESTIMENTO IMOBILIÁRIO III - FII,INVESTIDOR PROFISSIONAL
LOGCP INTER FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
LOGCP INTER FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
VBI CONSUMO ESSENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
IMMOB III FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR PROFISSIONAL
IMMOB IV BRAGANÇA FI IMOBILIARIO,INVESTIDOR PROFISSIONAL
QUATÁ MONETAI FUNDO DE FUNDOS - FII,INVESTIDORES EM GERAL
QUATÁ IMOB FUNDO DE FUNDOS - FUNDO DE INV IMOBILIÁRIO,INVESTIDORES EM GERAL
RBR DESENVOLVIMENTO COMERCIAL I - FII,INVESTIDOR QUALIFICADO
PERFORMA REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
LUGGO FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
LUGGO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
ALIANZA FOFII FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
ALIANZA FOF FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
CIVITAS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BRIO REAL ESTATE III FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BLUEMACAW OFFICE FUND II F,INVESTIDORES EM GERAL
BRIX FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
HSI ATIVOS FINANCEIROS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
ANKARA DISTRESSED FII,INVESTIDOR QUALIFICADO
LOTE M2 FUNDO IMOBILIARIO,INVESTIDORES EM GERAL
HEDGE RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOB,INVESTIDORES EM GERAL
VBI REITS FOF - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BARZEL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
HEDGE SHOPPING PARQUE DOM PEDRO FII,INVESTIDOR QUALIFICADO
HEDGE SHOPPING PARQUE DOM PEDRO FII,INVESTIDORES EM GERAL
BLUECAP RENDA LOGISTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BLUECAP RENDA LOGÍSTICA FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII GOLDEN LOGISTICA,INVESTIDOR QUALIFICADO
GOLDEN LOGISTICA FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII GOLDEN LOGÍSTICA,INVESTIDOR QUALIFICADO
FII VBI PRIME PROPERTIES,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI PRIME PROPERTIES,INVESTIDORES EM GERAL
GALAPAGOS FUNDO DE FUNDOS - FII,INVESTIDOR QUALIFICADO
GALAPAGOS FUNDO DE FUNDOS - FII,INVESTIDORES EM GERAL
FII RBR CRÉDITO IMOBILIÁRIO SPECIAL OPPORTUNITIES,INVESTIDOR QUALIFICADO
FII MOGNO CERTIFICADOS DE RECEBÍVEIS IMOB HIGH GRADE,INVESTIDORES EM GERAL
RB CAPITAL LOGÍSTICO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
NAVI FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
NAVI IMOBILIÁRIO FUNDO DE FUNDOS -  FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - BRL PROP II,INVESTIDOR QUALIFICADO E PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - BRL PROP II,INVESTIDOR QUALIFICADO
RBR DESENVOLVIMENTO COMERCIAL FEEDER FOF FII,INVESTIDOR PROFISSIONAL
RB CAPITAL RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDORES EM GERAL
MILETO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RBR LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
RBR LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
COLONIZADOR II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CAPITAL RS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
BOA VISTA FUNDO DE INVESTIMENTO IMOBILARIO FII,INVESTIDOR QUALIFICADO
PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XP EXETER DESENVOLVIMENTO LOGISTICO - FII,INVESTIDOR PROFISSIONAL
AUTONOMY EDIFICIOS CORPORATIVOS FII,INVESTIDOR QUALIFICADO
AUTONOMY EDIFICIOS CORPORATIVOS FII,INVESTIDORES EM GERAL
JACARANDA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GOLGI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
JIVE ATIVOS IMOBILIÁRIOS III - FII,INVESTIDOR QUALIFICADO
ZION CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
DARP JIVE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BTSP I FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
BTSP I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
IFI-E FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
TRX REAL ESTATE II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
BS APOLO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
YUCA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO HBC RENDA URBANA,INVESTIDORES EM GERAL
LWTC FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RIO BRAVO RENDA RESIDENCIAL FII,INVESTIDORES EM GERAL
JBFO FOF FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FII MOGNO REAL ESTATE IMPACT DEVELOPMENT FUND,INVESTIDOR PROFISSIONAL
RIZA AKIN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FII RBR DESENVOLVIMENTO IV,INVESTIDOR QUALIFICADO
BTG PACTUAL REAL ESTATE PRIME OPPORTUNITIES - FII,INVESTIDOR PROFISSIONAL
VENUS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FII SUNO 30,INVESTIDORES EM GERAL
STRUAN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
RADOMA 16 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
ABEL 33 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
ENERGY RESORT FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
DEVANT RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO REC LOGÍSTICA,INVESTIDORES EM GERAL
BB FUNDO DE FUNDOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
XP IDEA!ZARVOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
ESTOQUE RJ FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO GUARDIAN LOGÍSTICA,INVESTIDORES EM GERAL
FBV KEYDEV FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
PANORAMA DESENVOLVIMENTO LOGÍSTICO - FII,INVESTIDOR PROFISSIONAL
PANORAMA DESENV LOGÍSTICO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
RIO BRAVO CRÉDITO IMOB HIGH YIELD FUNDO DE INV. IMOB. - FII,INVESTIDORES EM GERAL
PETTRA FUNDO DE INVESTIMENTO IMOBILIÁRIO.,INVESTIDOR QUALIFICADO
GALAPAGOS RECEBIVEIS IMOBILIÁRIOS - FII,INVESTIDOR PROFISSIONAL
IMMOB V DESENVOLVIMENTO FII,INVESTIDOR PROFISSIONAL
HGI CRÉDITOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO ROOFTOP I,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA IMÓVEIS CORPORATIVOS,INVESTIDORES EM GERAL
F.I.I. HOSPITAL UNIMED CAMPINA GRANDE,INVESTIDOR PROFISSIONAL
TJK RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
CLARITAS LOGÍSTICA I - FI IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MAXI RENDA FI IMOBILIARIO FII,INVESTIDORES EM GERAL
MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
